Id,Business Date,Security Id,Symbol,Security Name,Open Price,High Price,Low Price,Close Price,Total Traded Quantity,Total Traded Value,Previous Day Close Price,Fifty Two Week High,Fifty Two Week Low,Last Updated Time,Last Updated Price,Total Trades,Average Traded Price,Market Capitalization
103,2025-05-04,2742,HIDCL,Hydorelectricity Investment and Development Company Ltd,323.5,325,306,307.59,746760,233899911.3,319.49,360,158.1,2025-05-04T14:59:59.724452,307,1633,313.21,75543.53
104,2025-05-04,2743,NGPL,Ngadi Group Power Ltd.,375,375,358.5,360.44,1512734,551464411.7,368.78,571,250,2025-05-04T14:59:59.730052,359,3237,364.54,13345.5
105,2025-05-04,2744,GRDBL,Green Development Bank Ltd.,1284.4,1284.4,1225,1228.18,10361,12853602.3,1259.22,2001.4,408.3,2025-05-04T14:59:26.817518,1233,136,1240.57,6996.92
106,2025-05-04,2748,RSDC,RSDC Laghubitta Bittiya Sanstha Ltd.,659,659,642.9,644.22,11542,7448391.7,649.48,890,639,2025-05-04T14:59:36.990275,645,94,645.32,6661.65
107,2025-05-04,2751,KKHC,Khanikhola Hydropower Co. Ltd.,348.3,355.1,340,340.96,19543,6712608.6,341.54,475,213,2025-05-04T14:59:18.362225,341,82,343.47,1587.9
108,2025-05-04,2754,DHPL,Dibyashwori Hydropower Ltd.,336.2,347.8,336.2,337.7,19104,6523841.2,340.6,427.2,185.3,2025-05-04T14:59:56.272808,337.2,128,341.49,891.53
109,2025-05-04,2758,FOWAD,Forward Microfinance Laghubitta Bittiya Sanstha Limited,1093,1105,1075.1,1080.89,2936,3179017.9,1092.18,1739,1075.1,2025-05-04T14:58:52.996748,1079,103,1082.77,12926.95
110,2025-05-04,2761,SMATA,Samata Gharelu Laghubitta Bittiya Sanstha Limited,758,800,758,760.44,12071,9180504.3,772.53,1271,758,2025-05-04T14:59:59.129289,778,114,760.54,4783.56
111,2025-05-04,2766,CHL,Chhyangdi Hydropower Ltd.,460,471,451,457.54,62928,28793489.6,451.17,599.7,300.9,2025-05-04T14:59:43.142805,455,234,457.56,1770.58
112,2025-05-04,2769,NHDL,Nepal Hydro Developers Ltd.,757,800,737,737.64,9261,6999812,743.19,1002.6,408.9,2025-05-04T14:59:43.16872,744.5,102,755.83,2863.49
113,2025-05-04,700,HEIP,Himalayan Everest Insurance Limited Promoter,360,365.5,347,365.5,16453,5895834.3,360,563,327,2025-05-04T14:42:22.456403,365.5,36,358.34,977.73
114,2025-05-04,704,NMBMF,NMB  Microfinance Bittiya Sanstha Ltd.,695,707.8,680,681.86,3567,2451117.1,684.61,918,612,2025-05-04T14:59:44.154668,690,46,687.16,4919.27
115,2025-05-04,706,SWMF,Suryodaya Womi Laghubitta Bittiya Sanstha Limited,710,710,684.1,686.03,4589,3173031.8,696.39,1214.8,684.1,2025-05-04T14:59:00.349927,694,69,691.44,7589.46
116,2025-05-04,2746,NMFBS,National Laghubitta Bittiya Sanstha Limited,1175,1184,1171.2,1179.19,4081,4790928,1175.1,1727,1161,2025-05-04T14:58:44.886292,1177,51,1173.95,15702.2
117,2025-05-04,2757,AKPL,Arun Kabeli Power Ltd.,251.5,257.8,247.3,251.07,623121,158243642.7,246.63,326,157.2,2025-05-04T14:59:57.371788,251,1709,253.95,9781.54
118,2025-05-04,2759,SPDL,Synergy Power Development Ltd.,391.8,409.8,386.7,392.47,675678,268672669.5,384.15,409.8,224.1,2025-05-04T14:59:56.025509,394,2003,397.63,4748.35
119,2025-05-04,2760,UMHL,United Modi Hydropower Ltd.,503,510,491.1,497.32,297357,147990822.4,503.86,514,223.1,2025-05-04T14:59:59.411796,497.9,765,497.68,6119.52
120,2025-05-04,2767,HPPL,Himalayan Power Partner Ltd.,592.5,660,577,645.85,422606,256548846.9,604.56,711,244,2025-05-04T14:59:59.407414,586,793,607.06,6881
121,2025-05-04,2768,MSLB,Mahuli Laghubitta Bittiya Sanstha Limited,1176,1218,1157,1160.13,1521,1788724,1176.7,1851,1154,2025-05-04T14:59:58.658932,1157.1,88,1176.01,4291.6
122,2025-05-04,2771,SMB,Support Microfinance Bittiya Sanstha Ltd.,2287.2,2455,2287.2,2445.09,5214,12635043.1,2242.36,4026.2,1388,2025-05-04T14:59:43.155149,2440,147,2423.29,2993.86
123,2025-05-04,2787,KPCL,Kalika power Company Ltd,539.8,539.9,525,528.42,8661,4589052.9,529.23,652.4,380.2,2025-05-04T14:59:53.356696,526.1,58,529.85,4935.18
124,2025-05-04,2789,JOSHI,Joshi Hydropower Development Company Ltd,378.1,378.1,361,364.07,13391,4923799.8,371.02,521.6,265,2025-05-04T14:59:53.37413,363.9,124,367.69,1352.16
125,2025-05-04,2790,ACLBSL,Aarambha Chautari Laghubitta Bittiya Sanstha Limited,1020,1020,1000,1009.44,2215,2223577.3,1010.1,1491,803.8,2025-05-04T14:59:49.315281,1012,61,1003.87,3706.09
126,2025-05-04,2792,UPPER,Upper Tamakoshi Hydropower Ltd,202,203,199.7,199.95,204631,41162672.4,198.88,295,152.1,2025-05-04T14:59:54.328233,200,720,201.15,42349.41
127,2025-05-04,2804,SLBSL,Samudayik Laghubitta Bittiya Sanstha Limited,1597,1597,1521,1527.35,1122,1729022,1570.92,3047,804,2025-05-04T14:59:53.495591,1521,43,1541.01,2608.79
128,2025-05-04,2806,GHL,Ghalemdi Hydro Limited,268.2,268.2,261.5,262.33,210485,55665746.6,263.03,318,141,2025-05-04T14:59:57.514701,264.6,540,264.46,4328.44
129,2025-05-04,2807,ALBSL,Asha Laghubitta Bittiya Sanstha Ltd,800,862.9,771,821.29,4019,3220104.8,788.38,1177,767,2025-05-04T14:59:43.49571,830.9,129,801.22,6020.44
130,2025-05-04,2809,SHIVM,SHIVAM CEMENTS LTD,537,537,525,525.51,89541,47233216.3,527.38,779.9,470.5,2025-05-04T14:59:56.415303,525,357,527.5,28676.07
131,2025-05-04,2810,UPCL,UNIVERSAL POWER COMPANY LTD,362,375,351.6,354.11,645039,233688939.1,368.82,385,183,2025-05-04T14:59:59.876721,354,1593,362.28,8073.46
132,2025-05-04,2811,MHNL,Mountain Hydro Nepal Limited,268.1,274,266.6,270.2,14787,4001608.1,267.3,379,221.5,2025-05-04T14:59:52.096255,270,95,270.61,3377.5
133,2025-05-04,2813,PPCL,Panchthar Power Compant Limited,339,355,339,347.32,78769,27485237.3,339.51,367.2,220,2025-05-04T14:59:57.897514,347,252,348.93,3342.95
134,2025-05-04,2824,HURJA,Himalaya Urja Bikas Company Limited,266.1,269.5,259.2,260.63,519836,137459894.8,260.89,326.6,183.6,2025-05-04T14:59:52.162612,260.5,1300,264.42,5160.47
135,2025-05-04,2828,SAND2085,10% Sanima Bank Limited Debenture,1101,1101,1101,1101,50,55050,1102,1256.6,1028,2025-05-04T14:51:49.090234,1101,2,1101,2202
136,2025-05-04,2829,SMFBS,Swabhimaan Laghubitta Bittiya Sanstha Limited,1647.9,1647.9,1600,1626.25,3770,6082749.2,1647.9,2426.4,1215.2,2025-05-04T14:59:45.148625,1635,56,1613.46,2495.41
137,2025-05-04,2831,UNHPL,Union Hydropower Limited,345.5,349.7,337,339.02,151663,52147686.5,339.17,371,212.6,2025-05-04T14:59:57.604905,338,528,343.83,2542.65
138,2025-05-04,2832,ILBS,Infinity Laghubitta Bittiya Sanstha Limited,883,883,847,848.31,2968,2533032.1,866.1,1492,847,2025-05-04T14:59:28.255331,850,60,853.44,4219.63
139,2025-05-04,2842,SJCL,SANJEN JALAVIDHYUT COMPANY LIMITED,328,333,325,326.1,16109,5289119.1,327.33,442,256,2025-05-04T14:59:40.732683,325.1,156,328.33,11902.65
140,2025-05-04,2851,NIBD2082,10.5 % NEPAL INVESTMENT DEBENTURE 2082,1080,1080,1062.4,1062.4,371,400240,1079.99,1174.4,1015.5,2025-05-04T13:52:42.031646,1062.4,3,1078.81,2124.8
141,2025-05-04,2770,SEF,Siddhartha Equity Fund,9.95,9.99,9.95,9.99,95000,946500,9.96,10.49,7.7,2025-05-04T14:47:30.454715,9.99,10,9.96,1498.5
142,2025-05-04,2774,USLB,Unnati Sahakarya Laghubitta Bittiya Sanstha Limited,1790,1790,1691,1760.09,3403,5998224,1779.61,2363.3,1320,2025-05-04T14:56:04.872352,1691,55,1762.62,4345.06
143,2025-05-04,2776,RADHI,Radhi Bidyut Company Ltd,672,672.5,647,651.66,780400,514608778.8,667.89,699.7,223.2,2025-05-04T14:59:56.547092,649.1,2265,659.41,11983.89
