Id,Business Date,Security Id,Symbol,Security Name,Open Price,High Price,Low Price,Close Price,Total Traded Quantity,Total Traded Value,Previous Day Close Price,Fifty Two Week High,Fifty Two Week Low,Last Updated Time,Last Updated Price,Total Trades,Average Traded Price,Market Capitalization
1,2025-05-21,134,HBL,Himalayan Bank Limited,227.2,235,222,222.33,109585,24651850.5,222.77,312.1,172.1,2025-05-21T14:59:58.995446,223,247,224.95,48149.15
2,2025-05-21,135,SBI,Nepal SBI Bank Limited,395.2,409,388,390.42,43735,17201652.9,387.52,549,282.3,2025-05-21T14:59:44.630867,390,164,393.31,42552.49
3,2025-05-21,137,EBL,Everest Bank Limited,635,654.6,634,635.51,111269,70902895.4,629.31,790,511,2025-05-21T14:59:53.088927,637.5,363,637.22,82264.83
4,2025-05-21,141,LSL,Laxmi Sunrise Bank Limited,218.1,226.8,213.3,213.61,213965,46762607.8,213.87,300,147.7,2025-05-21T14:59:51.898827,213.5,433,218.55,52006.58
5,2025-05-21,142,KBL,Kumari Bank Limited,207.1,218,202,204.64,470621,97176897.5,203.08,272.9,133.2,2025-05-21T14:59:59.770485,206,1016,206.48,53668.6
6,2025-05-21,145,SBL,Siddhartha Bank Limited,290.5,303,286.8,287.26,88074,25748382.9,286.06,380,237,2025-05-21T14:59:59.413161,287,263,292.34,40474.88
7,2025-05-21,147,SHL,Soaltee Hotel Limited,594.2,606,570,585.38,412921,241554818.8,582.63,636.5,416.5,2025-05-21T14:59:59.844604,585,1053,584.99,59817.8
8,2025-05-21,152,NHPC,National Hydro Power Company Limited,231.3,240,221,221.66,196640,44684968.9,226.83,290,136,2025-05-21T14:59:29.327694,221,497,227.24,5467.11
9,2025-05-21,154,CHCL,Chilime Hydropower Company Limited,503,513.8,487.1,490,90756,45013501.5,494.81,697,427,2025-05-21T14:59:40.205894,490,386,495.98,43033.75
10,2025-05-21,171,SANIMA,Sanima Bank Limited,318,331,312.7,313.22,174529,55647580.4,312.27,382,240,2025-05-21T14:59:37.258121,312.7,533,318.84,42540.05
11,2025-05-21,179,HEI,Himalayan Everest Insurance Limited,597.3,621,580,580.42,30809,18205668.8,585.68,810,555,2025-05-21T14:59:15.388007,580,148,590.92,14511.41
12,2025-05-21,182,SPIL,Siddhartha Premier Insurance Limited,834.7,851.3,807,810.85,20290,16503114.3,818.43,1076,760,2025-05-21T14:59:58.844452,818,99,813.36,22756.91
13,2025-05-21,185,SALICO,Sagarmatha Lumbini Insurance Co. Limited,689.9,699.5,673.1,676.58,10739,7318232.6,676.38,926,658.2,2025-05-21T14:58:43.339803,676.5,73,681.46,17744.25
14,2025-05-21,186,IGI,IGI Prudential insurance Limited,576,587.7,556,558.41,32642,18453946.9,564.91,760,508,2025-05-21T14:59:46.659274,561,239,565.34,16916.11
15,2025-05-21,187,NLIC,Nepal Life Insurance Co. Ltd.,776.8,792,762,763.86,34928,26944661.1,761.61,1060,570.1,2025-05-21T14:59:40.622726,762,362,771.43,68967.11
16,2025-05-21,192,SICL,Shikhar Insurance Co. Ltd.,768.3,783,755,755.17,8445,6434204.5,753.31,1120,675,2025-05-21T14:57:30.878732,758,82,761.89,22054.3
17,2025-05-21,204,GUFL,Gurkhas Finance Ltd.,563,593,553.7,554.64,17398,9875519.1,552.03,1041,528.1,2025-05-21T14:55:46.579382,555,163,567.62,4814.24
18,2025-05-21,210,CIT,Citizen Investment Trust,1960,2001,1925,1931.59,9571,18608753.6,1923.76,2700,1887,2025-05-21T14:59:43.43789,1925,255,1944.28,125200.11
19,2025-05-21,219,UNL,Unilever Nepal Limited,47434,48098,47434,48098,70,3346960,46505,56805.8,39351,2025-05-21T13:05:58.140981,48098,7,47813.71,44283.83
20,2025-05-21,227,BFC,Best Finance Company Ltd.,506.3,536,495.1,497,30810,15625519.2,496.44,951.6,396.9,2025-05-21T14:59:22.148277,497,258,507.15,4425.41
21,2025-05-21,232,GFCL,Goodwill Finance Limited,661,701,647.1,648.93,28952,19112490,656.69,1353,446,2025-05-21T14:59:52.995735,647.1,228,660.14,6139.63
22,2025-05-21,238,NMB,NMB Bank Limited,249.5,259,241.3,242,64606,15989381,244.63,300,179.3,2025-05-21T14:59:53.675913,241.4,237,247.49,44447.43
23,2025-05-21,245,CFCL,Central Finance Co. Ltd.,540,561,530,532.62,21831,11801457.2,538.78,820,380,2025-05-21T14:59:57.55834,537,186,540.58,5053.9
24,2025-05-21,250,JFL,Janaki Finance Company Limited,497.8,514.8,489,489.9,39551,19678598.7,488.12,1083.3,400,2025-05-21T14:59:44.841825,490,300,497.54,3382.63
25,2025-05-21,255,PRVU,Prabhu  Bank Limited,208.6,217,203.9,204.43,240339,50310521.1,204.58,297,137,2025-05-21T14:59:38.395968,203.9,822,209.33,48127.91
26,2025-05-21,256,SFCL,Samriddhi Finance Company Limited,509,529,500,501.95,32399,16540813.4,499.51,1117.9,333.3,2025-05-21T14:59:58.95667,500,247,510.53,4110.53
27,2025-05-21,273,ICFC,ICFC Finance Limited,640.7,673,618,622.48,46453,29513992.4,628.21,910,504.1,2025-05-21T14:59:31.287281,622,288,635.35,7366.87
28,2025-05-21,307,NTC,Nepal Doorsanchar Company Limited,885.5,898.8,870,873.04,22417,19650723.7,869.4,1214,800,2025-05-21T14:59:56.141553,871.2,281,876.59,157147.2
29,2025-05-21,338,PROFL,Progressive Finance Limited,514.9,534,498,500.13,24595,12608022.3,504.84,865,330,2025-05-21T14:59:42.582837,499,177,512.62,4281.65
30,2025-05-21,131,NABIL,Nabil Bank Limited,497.9,527,492.5,494.21,91325,45723449.6,488.16,700,450,2025-05-21T14:59:59.915499,495,869,500.66,133718.39
31,2025-05-21,132,NIMB,Nepal Investment Mega Bank Limited,214.2,222,210,211.01,188458,40264545.1,210.04,295,149.2,2025-05-21T14:59:52.234057,211,549,213.65,72014.75
32,2025-05-21,133,SCB,Standard Chartered Bank Limited,620.8,633.2,611.5,612.15,19399,11975211.2,608.71,790,549,2025-05-21T14:59:57.703429,612,155,617.31,61474.36
33,2025-05-21,139,NICA,NIC Asia Bank Ltd.,347.8,361,343,344.08,124236,43468847.8,341.04,573,335.5,2025-05-21T14:59:45.038882,344,617,349.88,51328.36
34,2025-05-21,140,MBL,Machhapuchhre Bank Limited,223.1,232,217,219.52,412192,90208592.1,218.77,295,164.2,2025-05-21T14:59:51.575886,219.1,384,218.85,25511.2
35,2025-05-21,148,TRH,Taragaon Regency Hotel Limited,1036.6,1075,980,1025,19736,19914439.6,1016.34,1538,725,2025-05-21T14:46:07.029931,1025,161,1009.04,20111.73
36,2025-05-21,149,OHL,Oriental Hotels Limited,1005,1049.5,964,990.79,110436,110017183.5,986.85,1205,740,2025-05-21T14:59:57.875953,980,542,996.2,11735.86
37,2025-05-21,153,BPCL,Butwal Power Company Limited,481.6,493,458,459.17,152501,71163755.3,472.19,555,286,2025-05-21T14:59:35.165028,458,524,466.64,15653.4
38,2025-05-21,155,STC,Salt Trading Corporation,5100,5202,5000,5032.53,2283,11597648.8,5083.12,7000,4360,2025-05-21T14:59:14.284148,5075,99,5080,16140.18
39,2025-05-21,156,BBC,Bishal Bazar Company Limited,5810,5925,5605,5670.33,611,3475724,5698,7247,3684.8,2025-05-21T14:58:44.190722,5696,44,5688.58,227380.23
40,2025-05-21,163,NUBL,Nirdhan Utthan Laghubitta Bittiya Sanstha Limited,702.5,715,682.9,684.15,11711,8092320.4,688.76,930.2,649,2025-05-21T14:58:57.421084,683,112,691,17870.54
41,2025-05-21,164,CBBL,Chhimek Laghubitta Bittiya Sanstha Limited,897.9,912,879,879.39,23605,20951947.9,880.38,1155,815,2025-05-21T14:55:53.775314,879,224,887.6,28275.43
42,2025-05-21,166,DDBL,Deprosc Laghubitta Bittiya Sanstha Limited,805,811.5,786,786.43,12186,9680016.7,795.64,1099,713,2025-05-21T14:59:46.864213,786.5,103,794.35,14692.76
43,2025-05-21,172,NABBC,Narayani Development Bank Limited,1536.8,1570.1,1512.2,1550.06,47738,73575873,1568.08,2060,521.4,2025-05-21T14:50:28.72553,1554.4,48,1541.24,4068.41
44,2025-05-21,176,NICL,Nepal Insurance Co. Ltd.,806.6,836,790,790.83,10916,8716276.1,790.81,1162,749.7,2025-05-21T14:54:56.859453,798,96,798.48,14953.63
45,2025-05-21,177,RBCL,Rastriya Beema Company Limited,14698,14961,14654,14654.5,167,2461175,14670.03,22493.9,12917,2025-05-21T14:55:30.830745,14654,13,14737.57,39074.25
46,2025-05-21,178,NLICL,National Life Insurance Co. Ltd.,650,650.5,632,633.8,19599,12456711.8,637.79,776.1,528,2025-05-21T14:59:59.803128,633.5,143,635.57,33034.5
47,2025-05-21,180,UAIL,United Ajod Insurance Limited,631.7,644.4,611,615.49,19292,11995172.2,619.43,837.3,545.2,2025-05-21T14:58:07.08677,615.1,98,621.76,12925.29
48,2025-05-21,183,NIL,Neco Insurance Limited,714.9,728,702,705.71,7100,5043983.9,700.91,1050,687,2025-05-21T14:59:59.538748,708.8,78,710.42,18994.41
49,2025-05-21,184,PRIN,Prabhu Insurance Ltd.,891.1,919,875,877.37,17651,15542254.8,873.7,1113,756,2025-05-21T14:59:48.95918,876,118,880.53,12647.18
50,2025-05-21,188,LICN,Life Insurance Corporation (Nepal) Limited,949,967,930,931.07,16998,15986071.3,930.47,2475,900,2025-05-21T14:59:44.650854,931,216,940.46,46553.5
51,2025-05-21,194,NFS,Nepal Finance Ltd.,641.9,679,630,632.76,46613,30075294,629.41,2614.9,501,2025-05-21T14:59:45.675132,633,466,645.21,5308.5
52,2025-05-21,195,BNL,Bottlers Nepal (Balaju) Limited,17444,17444,16753.3,16753.3,40,683885,17800,22500,14900,2025-05-21T13:22:49.688715,16753.3,4,17097.12,32650.29
53,2025-05-21,213,BNT,Bottlers Nepal (Terai) Limited,12830,12834.6,12611,12616,150,1902561,12583,18100,12300,2025-05-21T14:51:24.948483,12616,14,12683.74,15265.36
54,2025-05-21,235,HDL,Himalayan Distillery Limited,1250,1265,1220,1222.45,38769,47862153.8,1226.84,1749,1136,2025-05-21T14:59:59.946936,1225,536,1234.54,37570.8
55,2025-05-21,236,PFL,Pokhara Finance Ltd.,428.7,445,414,414.89,35149,14934773.7,420.32,794.9,339.9,2025-05-21T14:59:51.484598,418,305,424.89,4491.42
56,2025-05-21,244,SIFC,Shree Investment Finance Co. Ltd.,518.9,528,502,502.51,24652,12644354.7,508.79,795,409.3,2025-05-21T14:59:25.106436,503,186,512.91,5025.1
57,2025-05-21,263,GMFIL,Guheshowori Merchant Bank & Finance Co. Ltd.,503.5,543,500,502.4,37372,18988581.1,493.69,759,382.2,2025-05-21T14:59:54.782444,501.3,198,508.09,5085.17
58,2025-05-21,268,SWBBL,Swabalamban Laghubitta Bittiya Sanstha Limited,829,843.9,802.6,808,5066,4144720.8,812.81,1232,781,2025-05-21T14:59:56.682513,813,53,818.14,13385.53
59,2025-05-21,274,EDBL,Excel Development Bank Ltd.,616,660,606.6,608.91,31837,19556361.9,603.99,838.2,367.7,2025-05-21T14:59:11.631019,606.6,166,614.26,7609.51
60,2025-05-21,360,AHPC,Arun Valley Hydropower Development Co. Ltd.,299.4,310,288,289.76,474681,140064229.5,293.56,349,149,2025-05-21T14:59:50.720591,290,1272,295.07,11149.97
61,2025-05-21,393,HLI,Himalayan Life Insurance Limited,419,430,410.7,410.83,75018,31280121.9,410.82,607,364.1,2025-05-21T14:53:35.245563,411,403,416.96,37563.16
62,2025-05-21,396,NMLBBL,Nerude Mirmire Laghubitta Bittiya Sanstha Limited,639.7,652.4,620,621.28,8635,5445558.7,627.23,988,608.2,2025-05-21T14:58:39.200041,622,102,630.63,8684.03
63,2025-05-21,397,ADBL,Agricultural Development Bank Limited,295.1,305,288.1,289.29,57459,16941172.5,289.4,428.4,249.9,2025-05-21T14:59:37.415911,288.1,336,294.83,40081.78
64,2025-05-21,403,SJLIC,SuryaJyoti Life Insurance Company Limited,449,456.9,441,441.2,36960,16458096.8,440.21,644,395.1,2025-05-21T14:59:51.938608,441,306,445.29,22112.71
65,2025-05-21,417,GBBL,Garima Bikas Bank Limited,411.9,420,400,400.09,28657,11636054.3,404.01,531.4,350.1,2025-05-21T14:58:27.448491,400,193,406.04,22727.18
66,2025-05-21,450,CORBL,Corporate Development Bank Limited,2250.9,2427.4,2125.1,2222.16,3875,8714898.3,2206.81,2842.3,462.1,2025-05-21T14:58:26.603178,2232,115,2249,11666.34
67,2025-05-21,459,KSBBL,Kamana Sewa Bikas Bank Limited,465,474,451.1,454.94,88758,40875831,455.98,564.8,362,2025-05-21T14:59:49.708101,455,311,460.53,15972.24
68,2025-05-21,472,SADBL,Shangrila Development Bank Ltd.,425.9,450.8,420.1,435.29,533627,232094478.9,417.55,497,303.4,2025-05-21T14:59:57.268464,436,1371,434.93,15480.03
69,2025-05-21,473,SHINE,Shine Resunga Development Bank Ltd.,421.6,430,413.1,414.02,72355,30348992.1,413.36,625,373.2,2025-05-21T14:59:39.4754,414,310,419.44,20186.38
70,2025-05-21,516,MFIL,Manjushree Finance Ltd.,616.1,640.9,605,608,23455,14380132,604.08,917,497,2025-05-21T14:59:47.715358,608,167,613.09,8217.44
71,2025-05-21,517,NBL,Nepal Bank Limited,257.7,268,250,251.03,118997,30498105.6,252.72,337.5,202,2025-05-21T14:59:56.492607,250.1,519,256.29,36886.41
72,2025-05-21,545,SLBBL,Swarojgar Laghubitta Bittiya Sanstha Ltd.,882.2,898,866,875.96,28264,24741958.6,864.95,1250,723.3,2025-05-21T14:59:38.755232,879,223,875.38,6866.87
73,2025-05-21,559,NLG,NLG Insurance Company Ltd.,845,894,841,862.89,84973,73383683.1,828.71,1382,732,2025-05-21T14:59:48.294373,860,572,863.61,21595.19
74,2025-05-21,583,GBLBS,Grameen Bikas Laghubitta Bittiya Sanstha Ltd.,810,825,787,791.28,9126,7332418,796.93,987,667.1,2025-05-21T14:59:58.960875,788.1,96,803.46,7774.33
75,2025-05-21,587,RLFL,Reliance Finance Ltd.,501.3,530,490,491.99,35747,17936006.8,491.52,838,392.4,2025-05-21T14:58:44.250416,490,222,501.74,5517.43
76,2025-05-21,601,MLBBL,Mithila LaghuBitta Bittiya Sanstha Limited,1539,1549.9,1472,1479.3,7579,11302621,1509.53,2019,1224,2025-05-21T14:57:43.607306,1472.6,84,1491.3,3312.64
77,2025-05-21,613,GMFILP,Guheyshwori Merchant & Finance Ltd. Promoter Share,264,264,264,264,5000,1320000,264,264,213,2025-05-21T14:00:53.20951,264,1,264,26.4
78,2025-05-21,618,LLBS,Laxmi Laghubitta Bittiya Sanstha Ltd.,1090,1111,1052,1073,378,402599,1070,1428,993,2025-05-21T14:45:05.5563,1073,16,1065.07,4739.03
79,2025-05-21,694,MATRI,Matribhumi Lagubitta Bittiya Sanstha Limited,1267,1267,1180,1187.68,8107,9776973.1,1266.22,1716,933.2,2025-05-21T14:57:41.34329,1180.1,172,1205.99,7462.88
80,2025-05-21,697,API,Api Power Company Ltd.,309.7,318.9,297,298.98,370098,113158456.2,303.64,390,163.8,2025-05-21T14:59:56.126505,299,1249,305.75,18165.81
81,2025-05-21,1741,MERO,Mero Microfinance Bittiya Sanstha Ltd.,759.7,800,722,738.5,27622,20672442.3,744.9,980,648,2025-05-21T14:59:42.308021,735,198,748.4,10479.32
82,2025-05-21,2746,NMFBS,National Laghubitta Bittiya Sanstha Limited,1255.7,1280,1200,1204,11366,13839278.4,1231.22,1727,1161,2025-05-21T14:42:04.769165,1204,121,1217.6,16032.57
83,2025-05-21,2754,DHPL,Dibyashwori Hydropower Ltd.,366.5,379,355.1,358.63,60571,21870457.7,359.36,427.2,185.3,2025-05-21T14:59:45.254407,356.9,225,361.07,946.78
84,2025-05-21,2757,AKPL,Arun Kabeli Power Ltd.,256.3,271.3,245.3,246.52,277670,70178283.3,251.29,326,157.2,2025-05-21T14:59:59.805726,246.6,951,252.73,9604.28
85,2025-05-21,2758,FOWAD,Forward Microfinance Laghubitta Bittiya Sanstha Limited,1095,1134.9,1095,1095.68,3908,4307582.6,1089.28,1739,1059.3,2025-05-21T14:58:46.328032,1095.2,85,1102.24,13103.83
86,2025-05-21,341,GBIME,Global IME Bank Limited,226,234,220,220.9,193013,43421777.3,221.72,302,170,2025-05-21T14:59:59.035733,220.5,704,224.96,84197.92
87,2025-05-21,348,CZBIL,Citizens Bank International Limited,210,216,205,205.11,90155,18831873.8,206.07,296,160.1,2025-05-21T14:59:04.3445,206,265,208.88,30292.72
88,2025-05-21,357,PCBL,Prime Commercial Bank Ltd.,255.7,260,247,247.35,90536,22850865,250.73,329,190.1,2025-05-21T14:59:36.541068,247,284,252.39,47992.27
89,2025-05-21,358,LBBL,Lumbini Bikas Bank Ltd.,488.2,493,458,459.95,344131,162380743.6,478.69,560,367,2025-05-21T14:59:47.524184,460,685,471.85,16667.11
90,2025-05-21,371,MDB,Miteri Development Bank Limited,631,641,610.1,611.29,19649,12200217.9,619.59,843.5,470,2025-05-21T14:59:59.859434,611.2,194,620.9,7440.01
91,2025-05-21,385,ALICL,Asian Life Insurance Co. Limited,744.9,759,728.5,734.34,76381,56337151.2,730.34,831,542.1,2025-05-21T14:59:55.719409,738.9,503,737.58,24966.36
92,2025-05-21,391,NMBPO,NMB Bank Limited Promoter Share,128,128,128,128,51746,6623488,128,140,113,2025-05-21T13:56:46.85619,128,1,128,1098.24
93,2025-05-21,401,MLBL,Mahalaxmi Bikas Bank Ltd.,404.8,411,396,396.8,174929,70607094.6,396.96,498,311.7,2025-05-21T14:59:53.573271,396,558,403.63,17048.35
94,2025-05-21,418,JBBL,Jyoti Bikas Bank Limited,345.6,350,337,337.63,102769,35294292,338.93,445,279.1,2025-05-21T14:59:39.021304,337.7,404,343.43,14841.49
95,2025-05-21,469,NIMBPO,Nepal Investment Mega Bank Ltd. Promoter Share,162.1,162.1,154.5,154.81,5199,833064.5,159,222,128.5,2025-05-21T14:57:30.817583,154.5,14,160.23,28341.9
96,2025-05-21,471,MPFL,Multipurpose Finance Company  Limited,626.3,651,604,607.63,25252,15668521.5,614.06,936.9,432.4,2025-05-21T14:59:30.679556,607,205,620.48,3707.76
