Id,Business Date,Security Id,Symbol,Security Name,Open Price,High Price,Low Price,Close Price,Total Traded Quantity,Total Traded Value,Previous Day Close Price,Fifty Two Week High,Fifty Two Week Low,Last Updated Time,Last Updated Price,Total Trades,Average Traded Price,Market Capitalization
1,2025-05-14,131,NABIL,Nabil Bank Limited,490,490,482,483.85,25028,12122585.6,487.41,700,428,2025-05-14T14:59:45.513275,484.3,354,484.36,130915.29
2,2025-05-14,133,SCB,Standard Chartered Bank Limited,603.09,605,601,602.14,9926,5977625.6,603.09,790,535,2025-05-14T14:59:26.460412,601.9,109,602.21,60469.12
3,2025-05-14,134,HBL,Himalayan Bank Limited,217,219,215.2,216.9,134870,29240890.1,216.66,312.1,172.1,2025-05-14T14:59:58.312005,216.7,107,216.8,46973.2
4,2025-05-14,135,SBI,Nepal SBI Bank Limited,382,382,375,375.49,22408,8468185.1,381.67,549,274.4,2025-05-14T14:59:56.75964,379.5,122,377.9,40925.25
5,2025-05-14,137,EBL,Everest Bank Limited,626.9,626.9,612,613.82,21135,12989873,615.86,790,502.5,2025-05-14T14:59:53.394448,617,154,614.61,79457.12
6,2025-05-14,140,MBL,Machhapuchhre Bank Limited,213,213.5,211,211.55,31502,6676903.8,212.33,295,164.2,2025-05-14T14:59:59.368304,211.1,126,211.95,24584.98
7,2025-05-14,141,LSL,Laxmi Sunrise Bank Limited,205,207,203,204.52,57086,11705769.8,207.05,300,147.7,2025-05-14T14:59:19.100271,205,215,205.05,49793.49
8,2025-05-14,142,KBL,Kumari Bank Limited,196.4,198.2,195.4,195.96,118123,23216032,197.26,272.9,133.2,2025-05-14T14:59:30.533416,196,474,196.54,51392.2
9,2025-05-14,145,SBL,Siddhartha Bank Limited,274.1,276.5,271,274.06,48604,13304656.7,274.11,380,224.3,2025-05-14T14:59:58.805574,274,108,273.73,38615
10,2025-05-14,148,TRH,Taragaon Regency Hotel Limited,950,971,950,956.74,1297,1244025.7,961,1538,715.4,2025-05-14T14:58:37.73565,956.1,25,959.15,18772.39
11,2025-05-14,149,OHL,Oriental Hotels Limited,867.2,874,866,867.09,2417,2098828.5,883.39,1205,740,2025-05-14T14:53:41.161774,866,25,868.36,10270.64
12,2025-05-14,152,NHPC,National Hydro Power Company Limited,222.4,227,220,220.76,182722,40685817.6,223.93,290,136,2025-05-14T14:59:53.577153,221,537,222.66,5444.91
13,2025-05-14,154,CHCL,Chilime Hydropower Company Limited,490,495.5,480.6,482.02,57583,28022429.9,490.31,697,427,2025-05-14T14:59:47.283047,481.1,373,486.64,42332.91
14,2025-05-14,155,STC,Salt Trading Corporation,5225,5275,5200,5213.75,3146,16488844,5238.87,7000,4321,2025-05-14T14:59:20.877822,5220,101,5241.2,16721.39
15,2025-05-14,156,BBC,Bishal Bazar Company Limited,5839,5839,5653.3,5684.43,1118,6399607,5725.07,7247,3684.8,2025-05-14T14:59:51.579687,5653.3,76,5724.15,227945.64
16,2025-05-14,163,NUBL,Nirdhan Utthan Laghubitta Bittiya Sanstha Limited,680,685.5,666.6,669.53,10975,7353455.2,673.3,930.2,649,2025-05-14T14:59:55.274301,672,102,670.01,17488.66
17,2025-05-14,172,NABBC,Narayani Development Bank Limited,1552.1,1620,1495,1599.74,65068,100776221.3,1583.72,2060,504.5,2025-05-14T14:47:14.761526,1600,86,1548.78,4198.8
18,2025-05-14,176,NICL,Nepal Insurance Co. Ltd.,765,780,765,779.9,1983,1535785.8,775.09,1162,750,2025-05-14T14:43:12.494419,779.9,30,774.47,14746.96
19,2025-05-14,177,RBCL,Rastriya Beema Company Limited,14630.1,14700,14505,14508,172,2513132,14622,22493.9,12917,2025-05-14T14:51:27.573112,14505,16,14611.23,38683.62
20,2025-05-14,178,NLICL,National Life Insurance Co. Ltd.,619,624,616,622.28,22330,13884774.3,612.86,776.1,528,2025-05-14T14:59:43.081499,623.9,161,621.79,32434.06
21,2025-05-14,179,HEI,Himalayan Everest Insurance Limited,573,573,565.3,567.19,16078,9156005,574.2,810,555,2025-05-14T14:59:42.311534,567,76,569.47,14180.64
22,2025-05-14,180,UAIL,United Ajod Insurance Limited,605.56,612,589,600,22466,13409786.4,605.56,837.3,545.2,2025-05-14T14:59:40.242587,600,177,596.89,12600
23,2025-05-14,184,PRIN,Prabhu Insurance Ltd.,883.9,883.9,868,868.08,10901,9497346.8,870.1,1113,756,2025-05-14T14:56:47.990765,868,53,871.23,12513.27
24,2025-05-14,186,IGI,IGI Prudential insurance Limited,555,555,540,540.9,18640,10118942.3,544.58,760,508,2025-05-14T14:59:49.70802,541.5,104,542.86,16385.67
25,2025-05-14,187,NLIC,Nepal Life Insurance Co. Ltd.,751,766,751,754.03,26629,20104736.7,758.99,1060,570.1,2025-05-14T14:59:52.575766,753.3,338,754.99,68079.58
26,2025-05-14,194,NFS,Nepal Finance Ltd.,634.1,634.1,614,615.24,19365,12030338.5,621.8,2614.9,487.1,2025-05-14T14:59:48.334122,618,222,621.24,5161.52
27,2025-05-14,210,CIT,Citizen Investment Trust,1920,1929,1915.1,1916.85,8004,15357561.7,1920.47,2700,1887,2025-05-14T14:59:58.342509,1917,230,1918.73,124244.71
28,2025-05-14,227,BFC,Best Finance Company Ltd.,477,506,477,488.78,20570,10145625.5,486.56,951.6,381.2,2025-05-14T14:59:41.463105,490,185,493.22,4352.22
29,2025-05-14,132,NIMB,Nepal Investment Mega Bank Limited,205.4,208.7,204.1,204.22,97565,20029973.3,205.4,295,149.2,2025-05-14T14:59:47.311976,204.1,271,205.29,69697.42
30,2025-05-14,139,NICA,NIC Asia Bank Ltd.,346,351,345.3,346.24,27056,9387814,347.21,573,340.1,2025-05-14T14:57:48.043036,347.8,234,346.97,51650.58
31,2025-05-14,147,SHL,Soaltee Hotel Limited,552,562,526.1,529.25,188073,101127675.8,542.5,636.5,416.5,2025-05-14T14:59:56.079398,527.2,568,537.7,54082.08
