Id,Business Date,Security Id,Symbol,Security Name,Open Price,High Price,Low Price,Close Price,Total Traded Quantity,Total Traded Value,Previous Day Close Price,Fifty Two Week High,Fifty Two Week Low,Last Updated Time,Last Updated Price,Total Trades,Average Traded Price,Market Capitalization
1,2025-05-11,131,NABIL,Nabil Bank Limited,490,490,484.5,485.65,44892,21799860.5,482.64,700,420,2025-05-11T14:59:54.931473,486,437,485.6,131402.31
2,2025-05-11,132,NIMB,Nepal Investment Mega Bank Limited,210,210,205,205.24,68493,14162377.9,207.07,295,149.2,2025-05-11T14:59:56.308039,205.5,316,206.77,70045.53
3,2025-05-11,133,SCB,Standard Chartered Bank Limited,607,609,603.1,605.59,8913,5396284.2,607.56,790,513,2025-05-11T14:59:37.294881,607,125,605.43,60815.58
4,2025-05-11,135,SBI,Nepal SBI Bank Limited,393,393,380.6,384.36,19391,7457062.8,387.72,549,270,2025-05-11T14:58:47.519192,384,105,384.56,41892
5,2025-05-11,137,EBL,Everest Bank Limited,620,625,615.1,618.83,23793,14724763.7,618.51,790,494,2025-05-11T14:59:23.554612,618.1,138,618.86,80105.65
6,2025-05-11,139,NICA,NIC Asia Bank Ltd.,345.3,359,345.3,349.98,55925,19630604.6,352.29,573,340.1,2025-05-11T14:59:45.546299,349.1,323,351.01,52208.5
7,2025-05-11,141,LSL,Laxmi Sunrise Bank Limited,206.1,214.3,206.1,206.81,48216,10045745.3,210.28,300,143.8,2025-05-11T14:59:52.426449,207,218,208.34,50351.02
8,2025-05-11,142,KBL,Kumari Bank Limited,203,205,198.6,198.81,186134,37294367.4,201.93,272.9,130.1,2025-05-11T14:59:46.942723,198.6,572,200.36,52139.63
9,2025-05-11,145,SBL,Siddhartha Bank Limited,264.2,273.9,264.2,271.24,47947,13001891.5,269.55,380,219.5,2025-05-11T14:59:13.701726,272,119,271.17,38217.66
10,2025-05-11,147,SHL,Soaltee Hotel Limited,515,562.2,515,553.91,573286,311493868.3,511.16,636.5,416.5,2025-05-11T14:59:57.528077,556,1623,543.34,56602
11,2025-05-11,148,TRH,Taragaon Regency Hotel Limited,949,1019,936,996.4,20404,20342657.2,941.89,1538,715.4,2025-05-11T14:56:36.985363,995.1,138,996.99,19550.57
12,2025-05-11,152,NHPC,National Hydro Power Company Limited,239,243,230.3,231.49,233952,55265091.3,238.65,290,136,2025-05-11T14:59:56.702597,231.1,730,236.22,5709.56
13,2025-05-11,154,CHCL,Chilime Hydropower Company Limited,515,520,497.9,498.37,122186,61660943.1,514.79,697,426.3,2025-05-11T14:59:56.307114,498.6,563,504.64,43768.83
14,2025-05-11,155,STC,Salt Trading Corporation,5200.9,5224,5105,5206.28,2834,14700780.8,5179.91,7000,4290,2025-05-11T14:59:44.520037,5218,70,5187.29,16697.43
15,2025-05-11,156,BBC,Bishal Bazar Company Limited,5979,6448,5860.6,5883.11,383,2295008,5862.4,7247,3631,2025-05-11T14:59:27.698719,5872,33,5992.18,235912.71
16,2025-05-11,163,NUBL,Nirdhan Utthan Laghubitta Bittiya Sanstha Limited,679.9,679.9,667,670,7002,4694446,671.38,930.2,645,2025-05-11T14:59:35.885127,674,69,670.44,17500.93
17,2025-05-11,172,NABBC,Narayani Development Bank Limited,1522.3,1620,1522,1576.71,77203,120016980,1553.32,2060,445.1,2025-05-11T14:59:59.094211,1575,96,1554.56,4138.35
18,2025-05-11,176,NICL,Nepal Insurance Co. Ltd.,783,789.9,767,771.27,6339,4911901.6,779.82,1162,750,2025-05-11T14:59:59.390497,779.8,56,774.87,14583.78
19,2025-05-11,182,SPIL,Siddhartha Premier Insurance Limited,823.4,838,801.1,809.5,8614,6976244.5,807.46,1076,742,2025-05-11T14:59:47.617921,817.4,71,809.87,22719.02
20,2025-05-11,186,IGI,IGI Prudential insurance Limited,557,557,546,549.83,27099,14976373.4,556.05,760,508,2025-05-11T14:59:47.219842,551,144,552.65,16656.19
21,2025-05-11,187,NLIC,Nepal Life Insurance Co. Ltd.,765,765,750,753.34,26702,20259651.8,760.19,1060,570,2025-05-11T14:59:33.719838,753,266,758.73,68017.29
22,2025-05-11,194,NFS,Nepal Finance Ltd.,657,669.9,635,637.69,31827,20547956.8,657.12,2614.9,487.1,2025-05-11T14:59:56.027544,635,392,645.61,5349.86
23,2025-05-11,204,GUFL,Gurkhas Finance Ltd.,584,584,555.1,555.4,7049,4002579.4,573.21,1041,528.1,2025-05-11T14:59:21.940676,555.2,84,567.82,4820.84
24,2025-05-11,210,CIT,Citizen Investment Trust,1953,1954,1919,1923.77,8354,16082797.6,1921.63,2700,1887,2025-05-11T14:59:57.317092,1925,203,1925.16,124693.24
25,2025-05-11,213,BNT,Bottlers Nepal (Terai) Limited,12800,12829,12610,12693,250,3174140,12580.71,18100,12300,2025-05-11T14:49:43.816715,12693,24,12696.56,15358.53
26,2025-05-11,219,UNL,Unilever Nepal Limited,46500,46900,46400,46400,60,2791000,46900,56805.8,39000,2025-05-11T14:59:45.436906,46400,6,46516.66,42720.48
27,2025-05-11,232,GFCL,Goodwill Finance Limited,674,685,648.3,655.21,35565,23816134.4,675.6,1353,446,2025-05-11T14:59:53.947885,648.3,232,669.65,6199.04
28,2025-05-11,235,HDL,Himalayan Distillery Limited,1195,1200,1186,1191.08,25421,30316741.4,1190.73,1749,1136,2025-05-11T14:59:56.183641,1192,404,1192.58,36606.67
29,2025-05-11,134,HBL,Himalayan Bank Limited,216,224.7,215.7,217.13,49540,10789465.9,220.32,312.1,169.5,2025-05-11T14:59:59.725924,218,167,217.79,47023.01
30,2025-05-11,140,MBL,Machhapuchhre Bank Limited,217.6,217.9,210.9,212.39,86699,18519472.2,217.45,295,158.8,2025-05-11T14:59:52.873381,211,241,213.6,24682.6
31,2025-05-11,149,OHL,Oriental Hotels Limited,845.1,921,845.1,901.8,35222,31528640.7,852.04,1205,740,2025-05-11T14:59:44.537266,904.7,247,895.14,10681.78
32,2025-05-11,153,BPCL,Butwal Power Company Limited,506.3,544.6,506.3,528.76,617339,325729197,516.55,555,284.4,2025-05-11T14:59:59.076433,531,1597,527.63,18025.77
33,2025-05-11,164,CBBL,Chhimek Laghubitta Bittiya Sanstha Limited,869.4,869.4,851.1,853.96,13554,11594502.4,852.43,1155,815,2025-05-11T14:59:39.250752,857,179,855.43,27457.77
34,2025-05-11,166,DDBL,Deprosc Laghubitta Bittiya Sanstha Limited,780,793,780,787.51,3786,2982741.7,794.69,1099,687.1,2025-05-11T14:59:26.943068,790,55,787.83,14712.94
35,2025-05-11,171,SANIMA,Sanima Bank Limited,306.1,310,306.1,307.75,44591,13725004.5,306.06,382,232,2025-05-11T14:59:44.528216,308.1,183,307.79,41797.15
36,2025-05-11,177,RBCL,Rastriya Beema Company Limited,14706,14790,14705,14742.5,110,1621510,14775,22493.9,12901,2025-05-11T14:59:44.760709,14705,10,14741,39308.89
37,2025-05-11,178,NLICL,National Life Insurance Co. Ltd.,620.1,627.9,611,612.45,9300,5757572.5,620.07,776.1,528,2025-05-11T14:58:26.587071,617,53,619.09,31921.71
38,2025-05-11,179,HEI,Himalayan Everest Insurance Limited,585,585,572.1,572.73,8418,4837864.2,581.49,810,555,2025-05-11T14:59:48.763213,572.1,91,574.7,14319.15
39,2025-05-11,180,UAIL,United Ajod Insurance Limited,620,627,608,612.54,13359,8243420.1,619.04,837.3,542,2025-05-11T14:59:45.212423,615,95,617.06,12863.34
40,2025-05-11,183,NIL,Neco Insurance Limited,764,766,738,738.9,27677,20750993.2,761.48,1050,730,2025-05-11T14:59:55.749912,740,289,749.75,18586.67
41,2025-05-11,184,PRIN,Prabhu Insurance Ltd.,892.9,892.9,861.7,867.56,21373,18651661.2,879.8,1113,756,2025-05-11T14:58:02.978535,876,102,872.67,12505.77
42,2025-05-11,185,SALICO,Sagarmatha Lumbini Insurance Co. Limited,694.9,721.5,672.3,682.22,8489,5831539,681.31,926,644.9,2025-05-11T14:57:44.604339,683,53,686.95,17892.16
43,2025-05-11,188,LICN,Life Insurance Corporation (Nepal) Limited,937,941,921,938.68,22736,21237953,920.91,2475,905.6,2025-05-11T14:59:48.581165,941,234,934.11,46934
44,2025-05-11,192,SICL,Shikhar Insurance Co. Ltd.,763.2,770,758.1,759.21,16863,12849976.6,761.95,1120,675,2025-05-11T14:59:57.933641,759.9,104,762.02,22172.29
45,2025-05-11,227,BFC,Best Finance Company Ltd.,505,518.9,495,496.26,39622,19989423.7,514.3,951.6,381.2,2025-05-11T14:59:50.592396,496,301,504.5,4418.82
46,2025-05-11,236,PFL,Pokhara Finance Ltd.,432,437.9,417,418.51,25345,10746873.6,431.5,794.9,339.9,2025-05-11T14:59:59.7011,417,225,424.02,4530.61
47,2025-05-11,238,NMB,NMB Bank Limited,240,245,238.1,238.74,38785,9328162.5,239.03,300,168.2,2025-05-11T14:59:55.209492,238.6,180,240.5,43848.67
48,2025-05-11,244,SIFC,Shree Investment Finance Co. Ltd.,541,541.9,510,512.76,12086,6282028,534.45,795,409.3,2025-05-11T14:59:09.983404,510.1,122,519.77,5127.6
